ctas,comm_sm_pct,ar_mib,m,nk,f_gemm,f_comm,iter_ms,energy_mj,base_energy_mj,base_iter_ms,base_clock,dE_vs_auto_pct,is_best_pair_for_workload,is_global_fixed_pair
4,3.7,128,4096,4096,300,510,7.6629,806.32,666.30,3.3327,1410,+21.01,False,False
4,3.7,128,4096,4096,300,705,5.8320,658.35,666.30,3.3327,1410,-1.19,False,False
4,3.7,128,4096,4096,300,900,4.6902,571.19,666.30,3.3327,1410,-14.27,False,False
4,3.7,128,4096,4096,300,1050,4.1045,509.23,666.30,3.3327,1410,-23.57,False,False
4,3.7,128,4096,4096,300,1200,3.6562,501.01,666.30,3.3327,1410,-24.81,False,False
4,3.7,128,4096,4096,300,1305,3.4065,466.52,666.30,3.3327,1410,-29.98,False,False
4,3.7,128,4096,4096,300,1410,3.1832,471.25,666.30,3.3327,1410,-29.27,False,False
4,3.7,128,4096,4096,510,300,12.5676,1210.21,666.30,3.3327,1410,+81.63,False,False
4,3.7,128,4096,4096,510,510,7.6629,809.39,666.30,3.3327,1410,+21.47,False,False
4,3.7,128,4096,4096,510,705,5.8320,659.24,666.30,3.3327,1410,-1.06,False,False
4,3.7,128,4096,4096,510,900,4.6902,570.72,666.30,3.3327,1410,-14.34,False,False
4,3.7,128,4096,4096,510,1050,4.1045,508.06,666.30,3.3327,1410,-23.75,False,False
4,3.7,128,4096,4096,510,1200,3.6562,499.31,666.30,3.3327,1410,-25.06,False,False
4,3.7,128,4096,4096,510,1305,3.4065,464.52,666.30,3.3327,1410,-30.28,True,False
4,3.7,128,4096,4096,510,1410,3.1832,468.99,666.30,3.3327,1410,-29.61,False,True
4,3.7,128,4096,4096,705,300,12.5676,1230.21,666.30,3.3327,1410,+84.63,False,False
4,3.7,128,4096,4096,705,510,7.6629,821.01,666.30,3.3327,1410,+23.22,False,False
4,3.7,128,4096,4096,705,705,5.8320,667.73,666.30,3.3327,1410,+0.21,False,False
4,3.7,128,4096,4096,705,900,4.6902,577.26,666.30,3.3327,1410,-13.36,False,False
4,3.7,128,4096,4096,705,1050,4.1045,513.60,666.30,3.3327,1410,-22.92,False,False
4,3.7,128,4096,4096,705,1200,3.6562,504.08,666.30,3.3327,1410,-24.35,False,False
4,3.7,128,4096,4096,705,1305,3.4065,468.87,666.30,3.3327,1410,-29.63,False,False
4,3.7,128,4096,4096,705,1410,3.1832,472.96,666.30,3.3327,1410,-29.02,False,False
4,3.7,128,4096,4096,900,300,12.5676,1254.66,666.30,3.3327,1410,+88.30,False,False
4,3.7,128,4096,4096,900,510,7.6629,836.10,666.30,3.3327,1410,+25.48,False,False
4,3.7,128,4096,4096,900,705,5.8320,679.33,666.30,3.3327,1410,+1.96,False,False
4,3.7,128,4096,4096,900,900,4.6902,586.69,666.30,3.3327,1410,-11.95,False,False
4,3.7,128,4096,4096,900,1050,4.1045,521.91,666.30,3.3327,1410,-21.67,False,False
4,3.7,128,4096,4096,900,1200,3.6562,511.54,666.30,3.3327,1410,-23.23,False,False
4,3.7,128,4096,4096,900,1305,3.4065,475.85,666.30,3.3327,1410,-28.58,False,False
4,3.7,128,4096,4096,900,1410,3.1832,479.51,666.30,3.3327,1410,-28.03,False,False
4,3.7,128,4096,4096,1050,300,12.5676,1305.93,666.30,3.3327,1410,+96.00,False,False
4,3.7,128,4096,4096,1050,510,7.6629,867.77,666.30,3.3327,1410,+30.24,False,False
4,3.7,128,4096,4096,1050,705,5.8320,703.68,666.30,3.3327,1410,+5.61,False,False
4,3.7,128,4096,4096,1050,900,4.6902,606.47,666.30,3.3327,1410,-8.98,False,False
4,3.7,128,4096,4096,1050,1050,4.1045,539.35,666.30,3.3327,1410,-19.05,False,False
4,3.7,128,4096,4096,1050,1200,3.6562,527.19,666.30,3.3327,1410,-20.88,False,False
4,3.7,128,4096,4096,1050,1305,3.4065,490.50,666.30,3.3327,1410,-26.38,False,False
4,3.7,128,4096,4096,1050,1410,3.1832,493.27,666.30,3.3327,1410,-25.97,False,False
4,3.7,128,4096,4096,1200,300,12.5676,1388.90,666.30,3.3327,1410,+108.45,False,False
4,3.7,128,4096,4096,1200,510,7.6629,931.12,666.30,3.3327,1410,+39.75,False,False
4,3.7,128,4096,4096,1200,705,5.8320,759.72,666.30,3.3327,1410,+14.02,False,False
4,3.7,128,4096,4096,1200,900,4.6902,657.95,666.30,3.3327,1410,-1.25,False,False
4,3.7,128,4096,4096,1200,1050,4.1045,588.49,666.30,3.3327,1410,-11.68,False,False
4,3.7,128,4096,4096,1200,1200,3.6562,574.53,666.30,3.3327,1410,-13.77,False,False
4,3.7,128,4096,4096,1200,1305,3.4065,536.84,666.30,3.3327,1410,-19.43,False,False
4,3.7,128,4096,4096,1200,1410,3.1832,538.72,666.30,3.3327,1410,-19.15,False,False
4,3.7,128,8192,8192,300,300,18.2465,2463.96,1929.65,4.8356,1170,+27.69,False,False
4,3.7,128,8192,8192,300,510,17.9883,2331.35,1929.65,4.8356,1170,+20.82,False,False
4,3.7,128,8192,8192,300,705,17.8920,2282.02,1929.65,4.8356,1170,+18.26,False,False
4,3.7,128,8192,8192,300,900,17.8319,2256.92,1929.65,4.8356,1170,+16.96,False,False
4,3.7,128,8192,8192,300,1050,17.8011,2228.44,1929.65,4.8356,1170,+15.48,False,False
4,3.7,128,8192,8192,300,1200,17.7775,2246.48,1929.65,4.8356,1170,+16.42,False,False
4,3.7,128,8192,8192,300,1305,17.7643,2229.62,1929.65,4.8356,1170,+15.55,False,False
4,3.7,128,8192,8192,300,1410,17.7526,2250.68,1929.65,4.8356,1170,+16.64,False,False
4,3.7,128,8192,8192,510,300,12.5676,2119.90,1929.65,4.8356,1170,+9.86,False,False
4,3.7,128,8192,8192,510,510,10.7711,1898.11,1929.65,4.8356,1170,-1.63,False,False
4,3.7,128,8192,8192,510,705,10.6747,1848.19,1929.65,4.8356,1170,-4.22,False,False
4,3.7,128,8192,8192,510,900,10.6146,1822.49,1929.65,4.8356,1170,-5.55,False,False
4,3.7,128,8192,8192,510,1050,10.5838,1792.86,1929.65,4.8356,1170,-7.09,False,False
4,3.7,128,8192,8192,510,1200,10.5602,1809.76,1929.65,4.8356,1170,-6.21,False,False
4,3.7,128,8192,8192,510,1305,10.5471,1790.78,1929.65,4.8356,1170,-7.20,False,False
4,3.7,128,8192,8192,510,1410,10.5353,1809.73,1929.65,4.8356,1170,-6.21,False,True
4,3.7,128,8192,8192,705,300,12.5676,2134.28,1929.65,4.8356,1170,+10.60,False,False
4,3.7,128,8192,8192,705,510,7.9105,1739.76,1929.65,4.8356,1170,-9.84,False,False
4,3.7,128,8192,8192,705,705,7.8219,1689.95,1929.65,4.8356,1170,-12.42,False,False
4,3.7,128,8192,8192,705,900,7.7618,1663.94,1929.65,4.8356,1170,-13.77,False,False
4,3.7,128,8192,8192,705,1050,7.7310,1633.82,1929.65,4.8356,1170,-15.33,False,False
4,3.7,128,8192,8192,705,1200,7.7074,1650.24,1929.65,4.8356,1170,-14.48,False,False
4,3.7,128,8192,8192,705,1305,7.6942,1630.41,1929.65,4.8356,1170,-15.51,False,False
4,3.7,128,8192,8192,705,1410,7.6825,1648.51,1929.65,4.8356,1170,-14.57,False,False
4,3.7,128,8192,8192,900,300,12.5676,2161.44,1929.65,4.8356,1170,+12.01,False,False
4,3.7,128,8192,8192,900,510,7.6629,1742.88,1929.65,4.8356,1170,-9.68,False,False
4,3.7,128,8192,8192,900,705,6.2037,1608.89,1929.65,4.8356,1170,-16.62,False,False
4,3.7,128,8192,8192,900,900,6.1436,1582.65,1929.65,4.8356,1170,-17.98,False,False
4,3.7,128,8192,8192,900,1050,6.1128,1552.23,1929.65,4.8356,1170,-19.56,False,False
4,3.7,128,8192,8192,900,1200,6.0892,1568.35,1929.65,4.8356,1170,-18.72,False,False
4,3.7,128,8192,8192,900,1305,6.0760,1548.02,1929.65,4.8356,1170,-19.78,False,False
4,3.7,128,8192,8192,900,1410,6.0643,1565.63,1929.65,4.8356,1170,-18.86,False,False
4,3.7,128,8192,8192,1050,300,12.5676,2231.14,1929.65,4.8356,1170,+15.62,False,False
4,3.7,128,8192,8192,1050,510,7.6629,1792.98,1929.65,4.8356,1170,-7.08,False,False
4,3.7,128,8192,8192,1050,705,5.8320,1628.89,1929.65,4.8356,1170,-15.59,False,False
4,3.7,128,8192,8192,1050,900,5.3201,1572.85,1929.65,4.8356,1170,-18.49,False,False
4,3.7,128,8192,8192,1050,1050,5.2893,1542.18,1929.65,4.8356,1170,-20.08,False,False
4,3.7,128,8192,8192,1050,1200,5.2657,1558.08,1929.65,4.8356,1170,-19.26,False,False
4,3.7,128,8192,8192,1050,1305,5.2526,1537.46,1929.65,4.8356,1170,-20.32,True,False
4,3.7,128,8192,8192,1050,1410,5.2408,1554.78,1929.65,4.8356,1170,-19.43,False,False
4,3.7,128,8192,8192,1200,300,12.5676,2538.06,1929.65,4.8356,1170,+31.53,False,False
4,3.7,128,8192,8192,1200,510,7.6629,2080.29,1929.65,4.8356,1170,+7.81,False,False
4,3.7,128,8192,8192,1200,705,5.8320,1908.88,1929.65,4.8356,1170,-1.08,False,False
4,3.7,128,8192,8192,1200,900,4.6902,1807.11,1929.65,4.8356,1170,-6.35,False,False
4,3.7,128,8192,8192,1200,1050,4.6649,1776.60,1929.65,4.8356,1170,-7.93,False,False
4,3.7,128,8192,8192,1200,1200,4.6413,1792.31,1929.65,4.8356,1170,-7.12,False,False
4,3.7,128,8192,8192,1200,1305,4.6282,1771.46,1929.65,4.8356,1170,-8.20,False,False
4,3.7,128,8192,8192,1200,1410,4.6164,1788.55,1929.65,4.8356,1170,-7.31,False,False
4,3.7,256,1024,4096,300,300,25.0214,2141.45,901.38,6.4936,1410,+137.57,False,False
4,3.7,256,1024,4096,300,510,15.2321,1356.34,901.38,6.4936,1410,+50.47,False,False
4,3.7,256,1024,4096,300,705,11.6080,1062.80,901.38,6.4936,1410,+17.91,False,False
4,3.7,256,1024,4096,300,900,9.3114,883.95,901.38,6.4936,1410,-1.93,False,False
4,3.7,256,1024,4096,300,1050,8.1303,766.03,901.38,6.4936,1410,-15.02,False,False
4,3.7,256,1024,4096,300,1200,7.2375,741.13,901.38,6.4936,1410,-17.78,False,False
4,3.7,256,1024,4096,300,1305,6.7275,683.54,901.38,6.4936,1410,-24.17,False,False
4,3.7,256,1024,4096,300,1410,6.2983,667.78,901.38,6.4936,1410,-25.92,True,False
4,3.7,256,1024,4096,510,300,25.0214,2168.64,901.38,6.4936,1410,+140.59,False,False
4,3.7,256,1024,4096,510,510,15.2321,1371.88,901.38,6.4936,1410,+52.20,False,False
4,3.7,256,1024,4096,510,705,11.6080,1074.03,901.38,6.4936,1410,+19.15,False,False
4,3.7,256,1024,4096,510,900,9.3114,892.44,901.38,6.4936,1410,-0.99,False,False
4,3.7,256,1024,4096,510,1050,8.1303,773.12,901.38,6.4936,1410,-14.23,False,False
4,3.7,256,1024,4096,510,1200,7.2375,747.15,901.38,6.4936,1410,-17.11,False,False
4,3.7,256,1024,4096,510,1305,6.7275,688.96,901.38,6.4936,1410,-23.57,False,False
4,3.7,256,1024,4096,510,1410,6.2983,672.69,901.38,6.4936,1410,-25.37,False,True
4,3.7,256,1024,4096,705,300,25.0214,2210.50,901.38,6.4936,1410,+145.23,False,False
4,3.7,256,1024,4096,705,510,15.2321,1397.01,901.38,6.4936,1410,+54.99,False,False
4,3.7,256,1024,4096,705,705,11.6080,1092.98,901.38,6.4936,1410,+21.26,False,False
4,3.7,256,1024,4096,705,900,9.3114,907.46,901.38,6.4936,1410,+0.67,False,False
4,3.7,256,1024,4096,705,1050,8.1303,786.12,901.38,6.4936,1410,-12.79,False,False
4,3.7,256,1024,4096,705,1200,7.2375,758.63,901.38,6.4936,1410,-15.84,False,False
4,3.7,256,1024,4096,705,1305,6.7275,699.57,901.38,6.4936,1410,-22.39,False,False
4,3.7,256,1024,4096,705,1410,6.2983,682.56,901.38,6.4936,1410,-24.28,False,False
4,3.7,256,1024,4096,900,300,25.0214,2257.90,901.38,6.4936,1410,+150.49,False,False
4,3.7,256,1024,4096,900,510,15.2321,1425.75,901.38,6.4936,1410,+58.17,False,False
4,3.7,256,1024,4096,900,705,11.6080,1114.80,901.38,6.4936,1410,+23.68,False,False
4,3.7,256,1024,4096,900,900,9.3114,924.91,901.38,6.4936,1410,+2.61,False,False
4,3.7,256,1024,4096,900,1050,8.1303,801.32,901.38,6.4936,1410,-11.10,False,False
4,3.7,256,1024,4096,900,1200,7.2375,772.13,901.38,6.4936,1410,-14.34,False,False
4,3.7,256,1024,4096,900,1305,6.7275,712.09,901.38,6.4936,1410,-21.00,False,False
4,3.7,256,1024,4096,900,1410,6.2983,694.26,901.38,6.4936,1410,-22.98,False,False
4,3.7,256,1024,4096,1050,300,25.0214,2357.81,901.38,6.4936,1410,+161.58,False,False
4,3.7,256,1024,4096,1050,510,15.2321,1486.52,901.38,6.4936,1410,+64.92,False,False
4,3.7,256,1024,4096,1050,705,11.6080,1161.09,901.38,6.4936,1410,+28.81,False,False
4,3.7,256,1024,4096,1050,900,9.3114,962.02,901.38,6.4936,1410,+6.73,False,False
4,3.7,256,1024,4096,1050,1050,8.1303,833.70,901.38,6.4936,1410,-7.51,False,False
4,3.7,256,1024,4096,1050,1200,7.2375,800.94,901.38,6.4936,1410,-11.14,False,False
4,3.7,256,1024,4096,1050,1305,6.7275,738.87,901.38,6.4936,1410,-18.03,False,False
4,3.7,256,1024,4096,1050,1410,6.2983,719.32,901.38,6.4936,1410,-20.20,False,False
4,3.7,256,1024,4096,1200,300,25.0214,2465.26,901.38,6.4936,1410,+173.50,False,False
4,3.7,256,1024,4096,1200,510,15.2321,1554.84,901.38,6.4936,1410,+72.49,False,False
4,3.7,256,1024,4096,1200,705,11.6080,1214.91,901.38,6.4936,1410,+34.78,False,False
4,3.7,256,1024,4096,1200,900,9.3114,1006.66,901.38,6.4936,1410,+11.68,False,False
4,3.7,256,1024,4096,1200,1050,8.1303,873.63,901.38,6.4936,1410,-3.08,False,False
4,3.7,256,1024,4096,1200,1200,7.2375,837.29,901.38,6.4936,1410,-7.11,False,False
4,3.7,256,1024,4096,1200,1305,6.7275,773.18,901.38,6.4936,1410,-14.22,False,False
4,3.7,256,1024,4096,1200,1410,6.2983,751.92,901.38,6.4936,1410,-16.58,False,False
4,3.7,256,1024,4096,1305,300,25.0214,2659.72,901.38,6.4936,1410,+195.07,False,False
4,3.7,256,1024,4096,1305,510,15.2321,1675.24,901.38,6.4936,1410,+85.85,False,False
4,3.7,256,1024,4096,1305,705,11.6080,1307.90,901.38,6.4936,1410,+45.10,False,False
4,3.7,256,1024,4096,1305,900,9.3114,1082.27,901.38,6.4936,1410,+20.07,False,False
4,3.7,256,1024,4096,1305,1050,8.1303,940.30,901.38,6.4936,1410,+4.32,False,False
4,3.7,256,1024,4096,1305,1200,7.2375,897.22,901.38,6.4936,1410,-0.46,False,False
4,3.7,256,1024,4096,1305,1305,6.7275,829.24,901.38,6.4936,1410,-8.00,False,False
4,3.7,256,1024,4096,1305,1410,6.2983,804.74,901.38,6.4936,1410,-10.72,False,False
4,3.7,256,1024,4096,1410,300,25.0214,2862.93,901.38,6.4936,1410,+217.62,False,False
4,3.7,256,1024,4096,1410,510,15.2321,1804.39,901.38,6.4936,1410,+100.18,False,False
4,3.7,256,1024,4096,1410,705,11.6080,1409.63,901.38,6.4936,1410,+56.39,False,False
4,3.7,256,1024,4096,1410,900,9.3114,1166.63,901.38,6.4936,1410,+29.43,False,False
4,3.7,256,1024,4096,1410,1050,8.1303,1015.73,901.38,6.4936,1410,+12.69,False,False
4,3.7,256,1024,4096,1410,1200,7.2375,965.89,901.38,6.4936,1410,+7.16,False,False
4,3.7,256,1024,4096,1410,1305,6.7275,894.05,901.38,6.4936,1410,-0.81,False,False
4,3.7,256,1024,4096,1410,1410,6.2983,866.30,901.38,6.4936,1410,-3.89,False,False
4,3.7,256,1024,8192,300,300,25.0214,2247.61,1064.79,6.4611,1410,+111.08,False,False
4,3.7,256,1024,8192,300,510,15.2321,1462.50,1064.79,6.4611,1410,+37.35,False,False
4,3.7,256,1024,8192,300,705,11.6080,1168.97,1064.79,6.4611,1410,+9.78,False,False
4,3.7,256,1024,8192,300,900,9.3114,990.11,1064.79,6.4611,1410,-7.01,False,False
4,3.7,256,1024,8192,300,1050,8.1303,872.19,1064.79,6.4611,1410,-18.09,False,False
4,3.7,256,1024,8192,300,1200,7.2375,847.29,1064.79,6.4611,1410,-20.43,False,False
4,3.7,256,1024,8192,300,1305,6.7275,789.71,1064.79,6.4611,1410,-25.83,False,False
4,3.7,256,1024,8192,300,1410,6.2983,773.94,1064.79,6.4611,1410,-27.32,True,False
4,3.7,256,1024,8192,510,300,25.0214,2271.00,1064.79,6.4611,1410,+113.28,False,False
4,3.7,256,1024,8192,510,510,15.2321,1474.24,1064.79,6.4611,1410,+38.45,False,False
4,3.7,256,1024,8192,510,705,11.6080,1176.39,1064.79,6.4611,1410,+10.48,False,False
4,3.7,256,1024,8192,510,900,9.3114,994.81,1064.79,6.4611,1410,-6.57,False,False
4,3.7,256,1024,8192,510,1050,8.1303,875.48,1064.79,6.4611,1410,-17.78,False,False
4,3.7,256,1024,8192,510,1200,7.2375,849.52,1064.79,6.4611,1410,-20.22,False,False
4,3.7,256,1024,8192,510,1305,6.7275,791.32,1064.79,6.4611,1410,-25.68,False,False
4,3.7,256,1024,8192,510,1410,6.2983,775.05,1064.79,6.4611,1410,-27.21,False,True
4,3.7,256,1024,8192,705,300,25.0214,2311.79,1064.79,6.4611,1410,+117.11,False,False
4,3.7,256,1024,8192,705,510,15.2321,1498.31,1064.79,6.4611,1410,+40.71,False,False
4,3.7,256,1024,8192,705,705,11.6080,1194.27,1064.79,6.4611,1410,+12.16,False,False
4,3.7,256,1024,8192,705,900,9.3114,1008.76,1064.79,6.4611,1410,-5.26,False,False
4,3.7,256,1024,8192,705,1050,8.1303,887.42,1064.79,6.4611,1410,-16.66,False,False
4,3.7,256,1024,8192,705,1200,7.2375,859.93,1064.79,6.4611,1410,-19.24,False,False
4,3.7,256,1024,8192,705,1305,6.7275,800.87,1064.79,6.4611,1410,-24.79,False,False
4,3.7,256,1024,8192,705,1410,6.2983,783.86,1064.79,6.4611,1410,-26.38,False,False
4,3.7,256,1024,8192,900,300,25.0214,2359.80,1064.79,6.4611,1410,+121.62,False,False
4,3.7,256,1024,8192,900,510,15.2321,1527.65,1064.79,6.4611,1410,+43.47,False,False
4,3.7,256,1024,8192,900,705,11.6080,1216.70,1064.79,6.4611,1410,+14.27,False,False
4,3.7,256,1024,8192,900,900,9.3114,1026.81,1064.79,6.4611,1410,-3.57,False,False
4,3.7,256,1024,8192,900,1050,8.1303,903.22,1064.79,6.4611,1410,-15.17,False,False
4,3.7,256,1024,8192,900,1200,7.2375,874.02,1064.79,6.4611,1410,-17.92,False,False
4,3.7,256,1024,8192,900,1305,6.7275,813.99,1064.79,6.4611,1410,-23.55,False,False
4,3.7,256,1024,8192,900,1410,6.2983,796.16,1064.79,6.4611,1410,-25.23,False,False
4,3.7,256,1024,8192,1050,300,25.0214,2461.03,1064.79,6.4611,1410,+131.13,False,False
4,3.7,256,1024,8192,1050,510,15.2321,1589.75,1064.79,6.4611,1410,+49.30,False,False
4,3.7,256,1024,8192,1050,705,11.6080,1264.32,1064.79,6.4611,1410,+18.74,False,False
4,3.7,256,1024,8192,1050,900,9.3114,1065.24,1064.79,6.4611,1410,+0.04,False,False
4,3.7,256,1024,8192,1050,1050,8.1303,936.93,1064.79,6.4611,1410,-12.01,False,False
4,3.7,256,1024,8192,1050,1200,7.2375,904.17,1064.79,6.4611,1410,-15.09,False,False
4,3.7,256,1024,8192,1050,1305,6.7275,842.09,1064.79,6.4611,1410,-20.92,False,False
4,3.7,256,1024,8192,1050,1410,6.2983,822.55,1064.79,6.4611,1410,-22.75,False,False
4,3.7,256,1024,8192,1200,300,25.0214,2592.77,1064.79,6.4611,1410,+143.50,False,False
4,3.7,256,1024,8192,1200,510,15.2321,1682.35,1064.79,6.4611,1410,+58.00,False,False
4,3.7,256,1024,8192,1200,705,11.6080,1342.43,1064.79,6.4611,1410,+26.07,False,False
4,3.7,256,1024,8192,1200,900,9.3114,1134.18,1064.79,6.4611,1410,+6.52,False,False
4,3.7,256,1024,8192,1200,1050,8.1303,1001.14,1064.79,6.4611,1410,-5.98,False,False
4,3.7,256,1024,8192,1200,1200,7.2375,964.81,1064.79,6.4611,1410,-9.39,False,False
4,3.7,256,1024,8192,1200,1305,6.7275,900.70,1064.79,6.4611,1410,-15.41,False,False
4,3.7,256,1024,8192,1200,1410,6.2983,879.44,1064.79,6.4611,1410,-17.41,False,False
4,3.7,256,2048,4096,300,300,25.0214,2175.10,959.85,6.4329,1410,+126.61,False,False
4,3.7,256,2048,4096,300,510,15.2321,1389.99,959.85,6.4329,1410,+44.81,False,False
4,3.7,256,2048,4096,300,705,11.6080,1096.45,959.85,6.4329,1410,+14.23,False,False
4,3.7,256,2048,4096,300,900,9.3114,917.60,959.85,6.4329,1410,-4.40,False,False
4,3.7,256,2048,4096,300,1050,8.1303,799.68,959.85,6.4329,1410,-16.69,False,False
4,3.7,256,2048,4096,300,1200,7.2375,774.78,959.85,6.4329,1410,-19.28,False,False
4,3.7,256,2048,4096,300,1305,6.7275,717.19,959.85,6.4329,1410,-25.28,False,False
4,3.7,256,2048,4096,300,1410,6.2983,701.43,959.85,6.4329,1410,-26.92,True,False
4,3.7,256,2048,4096,510,300,25.0214,2201.16,959.85,6.4329,1410,+129.32,False,False
4,3.7,256,2048,4096,510,510,15.2321,1404.39,959.85,6.4329,1410,+46.31,False,False
4,3.7,256,2048,4096,510,705,11.6080,1106.55,959.85,6.4329,1410,+15.28,False,False
4,3.7,256,2048,4096,510,900,9.3114,924.96,959.85,6.4329,1410,-3.64,False,False
4,3.7,256,2048,4096,510,1050,8.1303,805.64,959.85,6.4329,1410,-16.07,False,False
4,3.7,256,2048,4096,510,1200,7.2375,779.67,959.85,6.4329,1410,-18.77,False,False
4,3.7,256,2048,4096,510,1305,6.7275,721.48,959.85,6.4329,1410,-24.83,False,False
4,3.7,256,2048,4096,510,1410,6.2983,705.20,959.85,6.4329,1410,-26.53,False,True
4,3.7,256,2048,4096,705,300,25.0214,2242.77,959.85,6.4329,1410,+133.66,False,False
4,3.7,256,2048,4096,705,510,15.2321,1429.28,959.85,6.4329,1410,+48.91,False,False
4,3.7,256,2048,4096,705,705,11.6080,1125.25,959.85,6.4329,1410,+17.23,False,False
4,3.7,256,2048,4096,705,900,9.3114,939.73,959.85,6.4329,1410,-2.10,False,False
4,3.7,256,2048,4096,705,1050,8.1303,818.39,959.85,6.4329,1410,-14.74,False,False
4,3.7,256,2048,4096,705,1200,7.2375,790.90,959.85,6.4329,1410,-17.60,False,False
4,3.7,256,2048,4096,705,1305,6.7275,731.84,959.85,6.4329,1410,-23.76,False,False
4,3.7,256,2048,4096,705,1410,6.2983,714.83,959.85,6.4329,1410,-25.53,False,False
4,3.7,256,2048,4096,900,300,25.0214,2290.43,959.85,6.4329,1410,+138.62,False,False
4,3.7,256,2048,4096,900,510,15.2321,1458.28,959.85,6.4329,1410,+51.93,False,False
4,3.7,256,2048,4096,900,705,11.6080,1147.33,959.85,6.4329,1410,+19.53,False,False
4,3.7,256,2048,4096,900,900,9.3114,957.44,959.85,6.4329,1410,-0.25,False,False
4,3.7,256,2048,4096,900,1050,8.1303,833.85,959.85,6.4329,1410,-13.13,False,False
4,3.7,256,2048,4096,900,1200,7.2375,804.65,959.85,6.4329,1410,-16.17,False,False
4,3.7,256,2048,4096,900,1305,6.7275,744.62,959.85,6.4329,1410,-22.42,False,False
4,3.7,256,2048,4096,900,1410,6.2983,726.79,959.85,6.4329,1410,-24.28,False,False
4,3.7,256,2048,4096,1050,300,25.0214,2390.91,959.85,6.4329,1410,+149.09,False,False
4,3.7,256,2048,4096,1050,510,15.2321,1519.63,959.85,6.4329,1410,+58.32,False,False
4,3.7,256,2048,4096,1050,705,11.6080,1194.19,959.85,6.4329,1410,+24.41,False,False
4,3.7,256,2048,4096,1050,900,9.3114,995.12,959.85,6.4329,1410,+3.67,False,False
4,3.7,256,2048,4096,1050,1050,8.1303,866.81,959.85,6.4329,1410,-9.69,False,False
4,3.7,256,2048,4096,1050,1200,7.2375,834.04,959.85,6.4329,1410,-13.11,False,False
4,3.7,256,2048,4096,1050,1305,6.7275,771.97,959.85,6.4329,1410,-19.57,False,False
4,3.7,256,2048,4096,1050,1410,6.2983,752.43,959.85,6.4329,1410,-21.61,False,False
4,3.7,256,2048,4096,1200,300,25.0214,2506.55,959.85,6.4329,1410,+161.14,False,False
4,3.7,256,2048,4096,1200,510,15.2321,1596.13,959.85,6.4329,1410,+66.29,False,False
4,3.7,256,2048,4096,1200,705,11.6080,1256.20,959.85,6.4329,1410,+30.87,False,False
4,3.7,256,2048,4096,1200,900,9.3114,1047.95,959.85,6.4329,1410,+9.18,False,False
4,3.7,256,2048,4096,1200,1050,8.1303,914.91,959.85,6.4329,1410,-4.68,False,False
4,3.7,256,2048,4096,1200,1200,7.2375,878.58,959.85,6.4329,1410,-8.47,False,False
4,3.7,256,2048,4096,1200,1305,6.7275,814.47,959.85,6.4329,1410,-15.15,False,False
4,3.7,256,2048,4096,1200,1410,6.2983,793.21,959.85,6.4329,1410,-17.36,False,False
4,3.7,256,2048,4096,1305,300,25.0214,2708.06,959.85,6.4329,1410,+182.13,False,False
4,3.7,256,2048,4096,1305,510,15.2321,1723.58,959.85,6.4329,1410,+79.57,False,False
4,3.7,256,2048,4096,1305,705,11.6080,1356.24,959.85,6.4329,1410,+41.30,False,False
4,3.7,256,2048,4096,1305,900,9.3114,1130.61,959.85,6.4329,1410,+17.79,False,False
4,3.7,256,2048,4096,1305,1050,8.1303,988.64,959.85,6.4329,1410,+3.00,False,False
4,3.7,256,2048,4096,1305,1200,7.2375,945.56,959.85,6.4329,1410,-1.49,False,False
4,3.7,256,2048,4096,1305,1305,6.7275,877.58,959.85,6.4329,1410,-8.57,False,False
4,3.7,256,2048,4096,1305,1410,6.2983,853.08,959.85,6.4329,1410,-11.12,False,False
4,3.7,256,2048,8192,300,300,25.0214,2374.59,1311.86,6.5276,1410,+81.01,False,False
4,3.7,256,2048,8192,300,510,15.2321,1589.48,1311.86,6.5276,1410,+21.16,False,False
