rep,m,n,k,freq_req_mhz,n_squat,sm_avail,latency_ms,power_w,energy_mj,gflops,clock_sm_med,clock_sm_min,clock_held,throttle,temp_c,p_squat_w,probe_sm_count,probe_ok,iters,window_s,n_samples,power_min_w,power_max_w,status,p_static_w,p_static_squat_w,p_dynamic_w,energy_total_mj,energy_dynamic_mj,energy_static_mj,static_frac,p_dynamic_per_sm_w,e_dyn_squat_mj
1,1024,8192,8192,1410,27,81,0.751376,395.899,297.4691,182916.3,1380,1380,False,SwPowerCap,67,99.601,81,True,2468,1.854,27,386.048,411.837,ok,83.127,86.289,312.772,297.469,235.0092,62.4598,0.21,3.8614,232.6335
1,1024,4096,4096,1410,27,81,0.212073,385.78,81.8137,162018.1,1410,1410,True,none,67,99.601,81,True,7957,1.687,24,384.916,386.369,ok,85.372,88.527,300.408,81.8135,63.7084,18.1051,0.2213,3.7087,63.0393
1,2048,4096,4096,1410,27,81,0.411149,394.446,162.1761,167140.1,1410,1410,True,none,67,99.601,81,True,4338,1.784,26,376.197,407.636,ok,85.372,88.527,309.074,162.1761,127.0755,35.1006,0.2164,3.8157,125.7783
1,8192,16384,16384,1410,27,81,21.239123,396.468,8420.6325,207072.9,1335,1335,False,SwPowerCap,67,99.601,81,True,93,1.975,30,390.683,410.927,ok,79.76,82.932,316.708,8420.6326,6726.5956,1694.037,0.2012,3.91,6659.2297
1,8192,8192,8192,1410,27,81,5.367701,397.221,2132.1635,204838.5,1335,1335,False,SwPowerCap,67,99.601,81,True,368,1.975,30,385.184,406.614,ok,79.76,82.932,317.461,2132.1636,1704.0346,428.129,0.2008,3.9193,1687.0094
1,2048,8192,8192,1410,27,81,1.422687,394.178,560.792,193210.4,1365,1365,False,SwPowerCap,67,99.601,81,True,1336,1.901,28,382.606,407.21,ok,82.005,85.17,312.173,560.7919,444.1246,116.6673,0.208,3.854,439.6217
1,4096,4096,4096,1410,27,81,0.731005,400.399,292.6936,188013.8,1380,1365,False,SwPowerCap,67,99.601,81,True,2571,1.879,28,386.369,401.665,ok,83.127,86.289,317.272,292.6937,231.9272,60.7665,0.2076,3.9169,229.616
1,8192,4096,4096,1410,27,81,1.401121,401.665,562.7813,196184.3,1365,1350,False,SwPowerCap,68,99.601,81,True,1383,1.938,29,380.825,402.575,ok,82.005,85.17,319.66,562.7813,447.8824,114.8988,0.2042,3.9464,443.4478
1,1024,16384,16384,1410,27,81,2.809191,397.031,1115.3359,195699.0,1365,1365,False,SwPowerCap,67,99.601,81,True,696,1.955,29,388.954,414.154,ok,82.005,85.17,315.026,1115.3359,884.9684,230.3675,0.2065,3.8892,876.0771
1,8192,16384,16384,1200,27,81,23.56973,303.151,7145.1872,186597.2,1200,1200,True,none,60,79.919,81,True,84,1.98,30,301.562,306.194,ok,69.659,72.861,233.492,7145.1872,5503.3434,1641.8438,0.2298,2.8826,5427.8731
1,4096,4096,4096,1200,27,81,0.83891,273.779,229.676,163830.3,1200,1200,True,none,59,79.919,81,True,2240,1.879,28,263.022,276.665,ok,69.659,72.861,204.12,229.6759,171.2383,58.4376,0.2544,2.52,168.5521
1,4096,16384,16384,1200,27,81,11.831685,300.973,3561.0178,185858.8,1200,1200,True,none,60,79.919,81,True,167,1.976,30,298.974,302.427,ok,69.659,72.861,231.314,3561.0177,2736.8344,824.1833,0.2314,2.8557,2698.9493
1,1024,8192,8192,1200,27,81,0.863618,269.129,232.4246,159143.3,1200,1200,True,none,59,79.919,81,True,2109,1.821,27,265.663,271.436,ok,69.659,72.861,199.47,232.4246,172.2659,60.1588,0.2588,2.4626,169.5006
1,1024,4096,4096,1200,27,81,0.249086,241.034,60.0382,137943.4,1200,1200,True,none,58,79.919,81,True,7235,1.802,26,240.444,241.623,ok,69.659,72.861,171.375,60.0382,42.6871,17.3511,0.289,2.1157,41.8895
1,4096,8192,8192,1200,27,81,3.09913,287.383,890.6374,177390.3,1200,1200,True,none,59,79.919,81,True,631,1.956,29,285.071,288.846,ok,69.659,72.861,217.724,890.6373,674.755,215.8823,0.2424,2.688,664.8316
1,8192,8192,8192,1200,27,81,5.997902,296.333,1777.3763,183316.0,1200,1200,True,none,60,79.919,81,True,327,1.961,30,295.159,297.209,ok,69.659,72.861,226.674,1777.3763,1359.5684,417.8079,0.2351,2.7984,1340.3632
1,2048,8192,8192,1200,27,81,1.622991,279.817,454.1405,169365.0,1200,1200,True,none,59,79.919,81,True,1201,1.949,29,277.232,280.432,ok,69.659,72.861,210.158,454.1405,341.0845,113.0559,0.2489,2.5945,335.8877
1,2048,4096,4096,1200,27,81,0.482029,244.552,117.8812,142562.9,1200,1200,True,none,58,79.919,81,True,3828,1.845,27,244.211,245.666,ok,69.659,72.861,174.893,117.8812,84.3035,33.5777,0.2848,2.1592,82.76
1,1024,16384,16384,1200,27,81,3.191611,278.254,888.0786,172250.2,1200,1200,True,none,59,79.919,81,True,616,1.966,30,275.478,281.029,ok,69.659,72.861,208.595,888.0785,665.7541,222.3244,0.2503,2.5752,655.5346
1,8192,4096,4096,1200,27,81,1.590278,281.297,447.3405,172848.9,1200,1200,True,none,60,79.919,81,True,1206,1.918,29,279.245,282.751,ok,69.659,72.861,211.638,447.3404,336.5633,110.7772,0.2476,2.6128,331.4712
1,2048,16384,16384,1200,27,81,6.110749,293.156,1791.4027,179930.7,1200,1200,True,none,60,79.919,81,True,322,1.968,30,291.426,295.2,ok,69.659,72.861,223.497,1791.4027,1365.7341,425.6687,0.2376,2.7592,1346.1675
1,2048,8192,8192,1200,0,108,1.161372,349.076,405.407,236683.8,1200,1200,True,none,63,75.107,108,True,1641,1.906,28,346.457,349.963,ok,69.659,68.219,279.417,405.4071,324.5071,80.9,0.1996,2.5872,326.1795
1,2048,4096,4096,1200,0,108,0.360177,301.884,108.7315,190793.9,1200,1200,True,none,62,75.107,108,True,5055,1.821,27,301.294,302.427,ok,69.659,68.219,232.225,108.7317,83.6421,25.0896,0.2307,2.1502,84.1608
1,1024,8192,8192,1200,0,108,0.617715,345.056,213.1463,222495.7,1200,1200,True,none,64,75.107,108,True,2967,1.833,27,344.695,345.827,ok,69.659,68.219,275.397,213.1463,170.1169,43.0294,0.2019,2.55,171.0064
1,2048,16384,16384,1200,0,108,4.555319,355.089,1617.5436,241368.8,1200,1200,True,none,65,75.107,108,True,432,1.968,30,353.047,357.674,ok,69.659,68.219,285.43,1617.5437,1300.2247,317.319,0.1962,2.6429,1306.7844
1,8192,4096,4096,1200,0,108,1.188046,351.915,418.0913,231369.7,1200,1200,True,none,65,75.107,108,True,1622,1.927,29,351.319,353.141,ok,69.659,68.219,282.256,418.0912,335.3331,82.7581,0.1979,2.6135,337.0439
1,4096,16384,16384,1200,0,108,8.657173,371.027,3212.0449,254011.7,1200,1200,True,none,66,75.107,108,True,228,1.974,30,370.431,371.563,ok,69.659,68.219,301.368,3212.0449,2608.9949,603.05,0.1877,2.7904,2621.4612
1,8192,16384,16384,1200,0,108,17.293558,371.892,6431.336,254317.0,1200,1200,True,none,66,75.107,108,True,114,1.971,30,371.295,372.748,ok,69.659,68.219,302.233,6431.3359,5226.6839,1204.652,0.1873,2.7985,5251.5866
1,4096,8192,8192,1200,0,108,2.312514,355.678,822.5104,237730.8,1200,1200,True,none,65,75.107,108,True,841,1.945,29,354.225,356.915,ok,69.659,68.219,286.019,822.5104,661.4229,161.0874,0.1958,2.6483,664.753
1,1024,16384,16384,1200,0,108,2.282933,359.235,820.1096,240811.2,1200,1200,True,none,66,75.107,108,True,852,1.945,29,357.995,360.313,ok,69.659,68.219,289.576,820.1094,661.0826,159.0268,0.1939,2.6813,664.37
1,4096,4096,4096,1200,0,108,0.59867,349.009,208.9411,229573.9,1200,1200,True,none,65,75.107,108,True,3102,1.857,27,348.412,349.374,ok,69.659,68.219,279.35,208.9412,167.2385,41.7028,0.1996,2.5866,168.1005
1,1024,4096,4096,1200,0,108,0.240806,247.985,59.7163,142686.2,1200,1200,True,none,60,75.107,108,True,7002,1.686,24,247.664,249.119,ok,69.659,68.219,178.326,59.7163,42.942,16.7743,0.2809,1.6512,43.2887
1,8192,8192,8192,1200,0,108,4.394313,369.574,1624.0239,250212.4,1200,1200,True,none,66,75.107,108,True,446,1.96,29,368.389,370.55,ok,69.659,68.219,299.915,1624.0238,1317.9204,306.1034,0.1885,2.777,1324.2482
1,8192,4096,4096,1200,81,27,4.833448,144.382,697.8629,56869.9,1200,1200,True,none,51,80.012,27,True,406,1.962,30,143.846,144.704,ok,69.659,73.091,74.723,697.8629,361.1697,336.6932,0.4825,2.7675,344.5813
1,2048,16384,16384,1200,81,27,18.707621,158.898,2972.6036,58773.5,1200,1200,True,none,51,80.012,27,True,105,1.964,30,157.599,159.764,ok,69.659,73.091,89.239,2972.6036,1669.4494,1303.1542,0.4384,3.3051,1605.2448
1,1024,4096,4096,1200,81,27,0.663608,136.289,90.4425,51777.2,1200,1200,True,none,50,80.012,27,True,2674,1.774,26,136.021,136.887,ok,69.659,73.091,66.63,90.4425,44.2162,46.2263,0.5111,2.4678,41.9387
1,8192,16384,16384,1200,81,27,73.476749,160.622,11801.9825,59856.3,1200,1200,True,none,50,80.012,27,True,27,1.984,30,159.764,162.078,ok,69.659,73.091,90.963,11801.9824,6683.6655,5118.3169,0.4337,3.369,6431.4933
1,1024,16384,16384,1200,81,27,9.587922,150.805,1445.9066,57338.4,1200,1200,True,none,50,80.012,27,True,206,1.975,30,149.617,151.341,ok,69.659,73.091,81.146,1445.9066,778.0215,667.8851,0.4619,3.0054,745.1158
1,2048,4096,4096,1200,81,27,1.310889,137.155,179.795,52422.0,1200,1200,True,none,49,80.012,27,True,1492,1.956,29,136.557,138.013,ok,69.659,73.091,67.496,179.795,88.4798,91.3152,0.5079,2.4999,83.9808
1,4096,8192,8192,1200,81,27,9.464811,153.395,1451.8546,58084.2,1200,1200,True,none,49,80.012,27,True,209,1.978,30,152.261,153.663,ok,69.659,73.091,83.736,1451.8547,792.5454,659.3093,0.4541,3.1013,760.0622
1,1024,8192,8192,1200,81,27,2.552136,138.343,353.0701,53852.5,1200,1200,True,none,49,80.012,27,True,780,1.991,30,137.745,138.879,ok,69.659,73.091,68.684,353.0702,175.2909,177.7792,0.5035,2.5439,166.532
1,4096,16384,16384,1200,81,27,36.911629,158.629,5855.2549,59575.4,1200,1200,True,none,49,80.012,27,True,54,1.993,30,157.763,159.764,ok,69.659,73.091,88.97,5855.2548,3284.0276,2571.2272,0.4391,3.2952,3157.3469
1,8192,8192,8192,1200,81,27,18.706071,153.985,2880.4544,58778.3,1200,1200,True,none,49,80.012,27,True,105,1.964,30,153.127,154.583,ok,69.659,73.091,84.326,2880.4543,1577.4081,1303.0462,0.4524,3.1232,1513.2089
1,4096,4096,4096,1200,81,27,2.475475,141.912,351.2996,55520.2,1200,1200,True,none,48,80.012,27,True,788,1.951,29,139.477,143.963,ok,69.659,73.091,72.253,351.2996,178.8605,172.4391,0.4909,2.676,170.3647
1,2048,8192,8192,1200,81,27,4.850167,150.757,731.1967,56673.9,1200,1200,True,none,48,80.012,27,True,406,1.969,30,149.782,152.102,ok,69.659,73.091,81.098,731.1966,393.3388,337.8578,0.4621,3.0036,376.6931
1,2048,8192,8192,1200,94,14,9.160031,119.656,1096.0526,30008.4,1200,1200,True,none,46,76.483,14,True,214,1.96,30,119.334,119.656,ok,69.659,73.13,49.997,1096.0527,457.9741,638.0786,0.5822,3.5712,426.1796
1,8192,16384,16384,1200,94,14,143.011414,122.243,17482.1442,30753.1,1200,1200,True,none,46,76.483,14,True,13,1.859,27,121.646,122.833,ok,69.659,73.13,52.584,17482.1443,7520.1122,9962.0321,0.5698,3.756,7023.7196
1,4096,8192,8192,1200,94,14,18.22401,119.656,2180.6121,30166.6,1200,1200,True,none,46,76.483,14,True,108,1.968,30,119.334,119.924,ok,69.659,73.13,49.997,2180.6121,911.1458,1269.4663,0.5822,3.5712,847.8903
1,4096,16384,16384,1200,94,14,71.712225,121.975,8747.0987,30664.6,1200,1200,True,none,45,76.483,14,True,27,1.936,29,121.057,122.243,ok,69.659,73.13,52.316,8747.0986,3751.6968,4995.4019,0.5711,3.7369,3502.7836
1,8192,8192,8192,1200,94,14,36.313767,119.656,4345.1601,30278.1,1200,1200,True,none,45,76.483,14,True,54,1.961,30,118.737,119.656,ok,69.659,73.13,49.997,4345.1601,1815.5794,2529.5807,0.5822,3.5712,1689.5343
1,2048,16384,16384,1200,94,14,35.99526,121.378,4369.0327,30546.0,1200,1200,True,none,45,76.483,14,True,55,1.98,30,120.789,121.646,ok,69.659,73.13,51.719,4369.0327,1861.6389,2507.3938,0.5739,3.6942,1736.6993
1,4096,4096,4096,1200,94,14,4.68633,109.795,514.5355,29327.6,1200,1200,True,none,45,76.483,14,True,416,1.95,29,109.465,109.795,ok,69.659,73.13,40.136,514.5356,188.0905,326.4451,0.6344,2.8669,171.8243
1,1024,8192,8192,1200,94,14,4.961279,107.743,534.543,27702.3,1200,1200,True,none,44,76.483,14,True,393,1.95,29,107.153,108.011,ok,69.659,73.13,38.084,534.5431,188.9453,345.5977,0.6465,2.7203,171.7248
1,1024,16384,16384,1200,94,14,18.077123,119.495,2160.1258,30411.7,1200,1200,True,none,45,76.483,14,True,109,1.97,30,119.058,119.924,ok,69.659,73.13,49.836,2160.1258,900.8915,1259.2343,0.5829,3.5597,838.1458
1,2048,4096,4096,1200,94,14,2.386652,107.743,257.1451,28793.2,1200,1200,True,none,44,76.483,14,True,782,1.866,28,107.475,108.011,ok,69.659,73.13,38.084,257.145,90.8933,166.2518,0.6465,2.7203,82.6092
1,1024,4096,4096,1200,94,14,1.211402,107.475,130.1954,28363.6,1200,1200,True,none,44,76.483,14,True,1602,1.941,29,107.153,107.587,ok,69.659,73.13,37.816,130.1954,45.8104,84.3851,0.6481,2.7011,41.6056
1,8192,4096,4096,1200,94,14,9.325955,109.198,1018.3756,29474.5,1200,1200,True,none,44,76.483,14,True,211,1.968,30,108.93,109.465,ok,69.659,73.13,39.539,1018.3756,368.7389,649.6367,0.6379,2.8242,336.3685
1,1024,16384,16384,1200,54,54,4.874241,207.133,1009.6161,112788.0,1200,1200,True,none,49,74.739,54,True,400,1.95,29,205.081,211.443,ok,69.659,72.539,137.474,1009.6162,670.0814,339.5348,0.3363,2.5458,656.0436
1,2048,4096,4096,1200,54,54,0.638051,200.449,127.8967,107702.2,1200,1200,True,none,50,74.739,54,True,2833,1.808,26,199.584,201.039,ok,69.659,72.539,130.79,127.8967,83.4507,44.446,0.3475,2.422,81.6131
1,2048,16384,16384,1200,54,54,9.25657,221.402,2049.4231,118781.8,1200,1200,True,none,51,74.739,54,True,212,1.962,30,218.763,223.088,ok,69.659,72.539,151.743,2049.4231,1404.6197,644.8034,0.3146,2.8101,1377.9608
1,2048,8192,8192,1200,54,54,2.47208,211.765,523.5,111193.0,1200,1200,True,none,51,74.739,54,True,777,1.921,29,203.359,216.994,ok,69.659,72.539,142.106,523.5,351.2974,172.2026,0.3289,2.6316,344.1778
1,8192,4096,4096,1200,54,54,2.40533,207.998,500.3038,114278.7,1200,1200,True,none,51,74.739,54,True,819,1.97,30,206.812,208.37,ok,69.659,72.539,138.339,500.3038,332.7509,167.5529,0.3349,2.5618,325.8236
1,4096,16384,16384,1200,54,54,18.088588,227.988,4123.981,121569.6,1200,1200,True,none,52,74.739,54,True,108,1.954,29,226.893,229.718,ok,69.659,72.539,158.329,4123.981,2863.948,1260.033,0.3055,2.932,2811.8529
1,1024,4096,4096,1200,54,54,0.36512,184.816,67.48,94105.4,1200,1200,True,none,51,74.739,54,True,5029,1.836,27,183.629,185.084,ok,69.659,72.539,115.157,67.48,42.0461,25.4339,0.3769,2.1325,40.9946
1,4096,4096,4096,1200,54,54,1.265815,201.636,255.2339,108577.4,1200,1200,True,none,51,74.739,54,True,1538,1.947,29,200.771,202.769,ok,69.659,72.539,131.977,255.2339,167.0585,88.1754,0.3455,2.444,163.4129
1,4096,8192,8192,1200,54,54,4.691273,218.127,1023.2932,117186.9,1200,1200,True,none,52,74.739,54,True,416,1.952,29,216.404,218.717,ok,69.659,72.539,148.468,1023.2933,696.5039,326.7894,0.3194,2.7494,682.9931
1,8192,8192,8192,1200,54,54,9.174923,221.902,2035.9338,119838.8,1200,1200,True,none,52,74.739,54,True,216,1.982,30,220.447,223.123,ok,69.659,72.539,152.243,2035.9338,1396.8178,639.116,0.3139,2.8193,1370.394
1,1024,8192,8192,1200,54,54,1.294934,200.449,259.5683,106135.8,1200,1200,True,none,52,74.739,54,True,1494,1.935,29,199.852,201.315,ok,69.659,72.539,130.79,259.5682,169.3644,90.2038,0.3475,2.422,165.635
1,8192,16384,16384,1200,54,54,36.033619,229.958,8286.2189,122054.0,1200,1200,True,none,53,74.739,54,True,55,1.982,30,228.264,232.03,ok,69.659,72.539,160.299,8286.219,5776.1531,2510.0659,0.3029,2.9685,5672.3763
1,1024,8192,8192,705,94,14,8.244761,81.2,669.4746,16669.9,705,705,True,none,44,65.296,14,True,238,1.962,30,80.878,81.285,ok,59.376,62.381,21.824,669.4746,179.9337,489.5409,0.7312,1.5589,155.1582
1,8192,16384,16384,705,94,14,245.556298,88.159,21647.9977,17910.5,705,705,True,none,43,65.296,14,True,8,1.964,30,87.247,88.343,ok,59.376,62.381,28.783,21647.9977,7067.8469,14580.1508,0.6735,2.0559,6329.9502
1,2048,16384,16384,705,94,14,61.622006,88.067,5426.8652,17842.8,705,705,True,none,43,65.296,14,True,32,1.972,30,87.477,88.159,ok,59.376,62.381,28.691,5426.8652,1767.997,3658.8682,0.6742,2.0494,1582.8228
1,4096,16384,16384,705,94,14,123.077129,87.745,10799.4027,17867.0,705,705,True,none,43,65.296,14,True,16,1.969,30,87.156,87.837,ok,59.376,62.381,28.369,10799.4027,3491.5751,7307.8276,0.6767,2.0264,3121.7283
1,1024,16384,16384,705,94,14,30.965342,86.612,2681.9702,17753.9,705,705,True,none,42,65.296,14,True,64,1.982,30,86.023,86.703,ok,59.376,62.381,27.236,2681.9702,843.3721,1838.5981,0.6855,1.9454,750.3212
1,4096,4096,4096,705,94,14,8.040614,80.526,647.4785,17093.1,705,705,True,none,42,65.296,14,True,246,1.978,30,80.204,80.61,ok,59.376,62.381,21.15,647.4785,170.059,477.4195,0.7374,1.5107,145.8969
1,2048,4096,4096,705,94,14,4.032932,79.661,321.2674,17039.6,705,705,True,none,42,65.296,14,True,472,1.904,28,79.339,79.744,ok,59.376,62.381,20.285,321.2674,81.808,239.4594,0.7454,1.4489,69.6891
1,8192,4096,4096,705,94,14,15.956188,80.288,1281.0904,17227.0,705,705,True,none,42,65.296,14,True,123,1.963,30,80.012,80.61,ok,59.376,62.381,20.912,1281.0904,333.6758,947.4146,0.7395,1.4937,285.7275
1,1024,4096,4096,705,94,14,2.096803,79.154,165.9704,16386.7,705,705,True,none,41,65.296,14,True,903,1.893,28,79.071,79.422,ok,59.376,62.381,19.778,165.9703,41.4706,124.4998,0.7501,1.4127,35.1697
1,8192,8192,8192,705,94,14,62.334978,85.844,5351.0838,17638.8,705,705,True,none,41,65.296,14,True,31,1.932,29,85.336,85.934,ok,59.376,62.381,26.468,5351.0839,1649.8822,3701.2017,0.6917,1.8906,1462.5656
1,2048,8192,8192,705,94,14,15.733167,85.559,1346.1141,17471.2,705,705,True,none,41,65.296,14,True,126,1.982,30,84.925,85.844,ok,59.376,62.381,26.183,1346.114,411.9415,934.1725,0.694,1.8702,364.6633
1,4096,8192,8192,705,94,14,31.227845,85.515,2670.4492,17604.7,705,705,True,none,41,65.296,14,True,63,1.967,30,85.336,85.934,ok,59.376,62.381,26.139,2670.4492,816.2646,1854.1845,0.6943,1.8671,722.425
1,1024,16384,16384,705,81,27,16.253709,101.002,1641.6571,33823.4,705,705,True,none,42,63.57,27,True,122,1.983,30,99.866,101.593,ok,59.376,62.381,41.626,1641.6571,676.5769,965.0802,0.5879,1.5417,627.7345
1,4096,16384,16384,705,81,27,62.946377,105.265,6626.0504,34934.9,705,705,True,none,42,63.57,27,True,31,1.951,29,104.675,105.533,ok,59.376,62.381,45.889,6626.0504,2888.5463,3737.5041,0.5641,1.6996,2699.3924
1,1024,4096,4096,705,81,27,1.14303,91.884,105.0262,30060.2,705,705,True,none,42,63.57,27,True,1688,1.929,29,91.615,91.98,ok,59.376,62.381,32.508,105.0262,37.1576,67.8685,0.6462,1.204,33.7228
1,8192,16384,16384,705,81,27,125.89648,105.32,13259.4173,34933.8,705,705,True,none,42,63.57,27,True,15,1.888,28,104.943,105.643,ok,59.376,62.381,45.944,13259.4173,5784.1879,7475.2294,0.5638,1.7016,5405.869
1,2048,16384,16384,705,81,27,31.735719,105.159,3337.2965,34645.9,705,705,True,none,42,63.57,27,True,62,1.968,30,104.508,105.533,ok,59.376,62.381,45.783,3337.2965,1452.9564,1884.3401,0.5646,1.6957,1357.5906
1,8192,4096,4096,705,81,27,8.239407,95.762,789.0221,33361.4,705,705,True,none,42,63.57,27,True,240,1.977,30,95.126,96.353,ok,59.376,62.381,36.386,789.0221,299.7991,489.223,0.62,1.3476,275.0396
1,2048,8192,8192,705,81,27,8.239581,101.165,833.5572,33360.7,705,705,True,none,42,63.57,27,True,240,1.977,30,100.031,102.191,ok,59.376,62.381,41.789,833.5572,344.3239,489.2334,0.5869,1.5477,319.5639
1,2048,4096,4096,705,81,27,2.228441,93.072,207.4055,30837.5,705,705,True,none,42,63.57,27,True,878,1.957,29,92.803,93.169,ok,59.376,62.381,33.696,207.4055,75.0895,132.3159,0.638,1.248,68.3931
1,4096,4096,4096,705,81,27,4.226142,94.796,400.6214,32521.1,705,705,True,none,42,63.57,27,True,464,1.961,30,94.304,95.225,ok,59.376,62.381,35.42,400.6214,149.6899,250.9314,0.6264,1.3119,136.9904
1,4096,8192,8192,705,81,27,16.078261,102.272,1644.3559,34192.5,705,705,True,none,42,63.57,27,True,123,1.978,30,101.869,102.46,ok,59.376,62.381,42.896,1644.3559,689.6931,954.6628,0.5806,1.5887,641.3779
1,1024,8192,8192,705,81,27,4.358718,93.669,408.2768,31532.0,705,705,True,none,41,63.57,27,True,439,1.913,29,93.072,93.767,ok,59.376,62.381,34.293,408.2768,149.4735,258.8032,0.6339,1.2701,136.3756
1,8192,8192,8192,705,81,27,31.892065,102.621,3272.7956,34476.0,705,705,True,none,42,63.57,27,True,62,1.977,30,102.084,102.728,ok,59.376,62.381,43.245,3272.7956,1379.1724,1893.6233,0.5786,1.6017,1283.3367
1,1024,4096,4096,705,0,108,0.408926,141.792,57.9824,84024.4,705,705,True,none,44,61.522,108,True,4473,1.829,27,136.887,145.838,ok,59.376,60.386,82.416,57.9824,33.702,24.2804,0.4188,0.7631,33.289
1,8192,4096,4096,705,0,108,2.018514,186.465,376.3822,136178.3,705,705,True,none,47,61.522,108,True,965,1.948,29,185.607,187.063,ok,59.376,60.386,127.089,376.3822,256.5309,119.8513,0.3184,1.1767,254.4922
1,8192,16384,16384,705,0,108,29.425972,194.558,5725.0582,149461.4,705,705,True,none,49,61.522,108,True,67,1.972,30,194.022,195.156,ok,59.376,60.386,135.182,5725.0583,3977.8617,1747.1965,0.3052,1.2517,3948.1415
1,8192,8192,8192,705,0,108,7.471851,194.087,1450.1891,147153.8,705,705,True,none,49,61.522,108,True,262,1.958,29,193.7,194.355,ok,59.376,60.386,134.711,1450.1891,1006.5405,443.6486,0.3059,1.2473,998.994
1,1024,8192,8192,705,0,108,1.044675,185.681,193.9763,131561.5,705,705,True,none,49,61.522,108,True,1821,1.902,28,185.413,186.465,ok,59.376,60.386,126.305,193.9763,131.9477,62.0286,0.3198,1.1695,130.8926
1,2048,16384,16384,705,0,108,7.750261,187.725,1454.9177,141867.7,705,705,True,none,49,61.522,108,True,254,1.969,30,187.404,188.269,ok,59.376,60.386,128.349,1454.9177,994.7382,460.1795,0.3163,1.1884,986.9105
1,2048,4096,4096,705,0,108,0.611359,165.77,101.3449,112404.5,705,705,True,none,48,61.522,108,True,3071,1.877,28,165.416,166.549,ok,59.376,60.386,106.394,101.345,65.0449,36.3001,0.3582,0.9851,64.4275
1,2048,8192,8192,705,0,108,1.972953,186.868,368.6818,139323.1,705,705,True,none,49,61.522,108,True,975,1.924,29,186.27,187.331,ok,59.376,60.386,127.492,368.6818,251.5357,117.1461,0.3177,1.1805,249.543
1,4096,16384,16384,705,0,108,14.727394,195.424,2878.0863,149315.2,705,705,True,none,50,61.522,108,True,134,1.973,30,195.22,196.014,ok,59.376,60.386,136.048,2878.0862,2003.6325,874.4537,0.3038,1.2597,1988.7578
1,1024,16384,16384,705,0,108,3.882596,190.788,740.7528,141594.9,705,705,True,none,50,61.522,108,True,504,1.957,29,190.512,191.7,ok,59.376,60.386,131.412,740.7527,510.2197,230.533,0.3112,1.2168,506.2983
1,4096,8192,8192,705,0,108,3.932075,188.787,742.3246,139813.2,705,705,True,none,50,61.522,108,True,498,1.958,29,187.599,189.385,ok,59.376,60.386,129.411,742.3246,508.8538,233.4709,0.3145,1.1983,504.8824
1,4096,4096,4096,705,0,108,1.016452,186.465,189.5327,135214.4,705,705,True,none,50,61.522,108,True,1866,1.897,28,186.465,186.741,ok,59.376,60.386,127.089,189.5327,129.1799,60.3529,0.3184,1.1767,128.1533
1,4096,16384,16384,705,27,81,20.133543,166.454,3351.3087,109221.9,705,705,True,none,47,64.572,81,True,98,1.973,30,165.857,167.313,ok,59.376,62.381,107.078,3351.3088,2155.8595,1195.4492,0.3567,1.322,2095.3582
1,1024,4096,4096,705,27,81,0.424523,138.879,58.9574,80937.2,705,705,True,none,47,64.572,81,True,4124,1.751,25,138.611,139.745,ok,59.376,62.381,79.503,58.9573,33.7509,25.2065,0.4275,0.9815,32.4752
1,1024,8192,8192,705,27,81,1.468081,151.341,222.1809,93618.1,705,705,True,none,47,64.572,81,True,1325,1.945,29,151.073,152.261,ok,59.376,62.381,91.965,222.1808,135.0121,87.1688,0.3923,1.1354,130.6005
